ID	釋文
5692	"爲急治之使會月五日三日食時伏地願必不可已叩頭叩頭
謹再拜君游致記
白幸爲屬叩頭多有張徐卿宋卿許君韓君公王子游"
5693	"劉屬叩頭白
韓君孫萬去府不多云云謹道屬日去萬宛君必"
5694	"亖月晦日具記問
子侯君壯毋恙頃舍中兒子起居得毋有它今府問故卒及
子弟欲爲卒者言版得直欲令歆爲卒恐屬它郡又不"
5695	職正月甲寅當井隧詡代隧畢與[Z？盾]共盜官米一斛亡畢未得[Z？盾]爲吏
5696	故駮亭長田裦，從候詣府，卩
5697	居延守令城騎千人，守丞城倉丞義移過如律令
5698	"少吏趙憲叩頭言
掾坐前夫人御者足下善毋恙苦寒起居得毋它因言憲會今日"
5699	解湲襦願且借故襦一└二日所部敢久叩頭叩頭
5700	安陵壽陵里張閎字子威粟一石，直四百，在里西二舍北入
5701	"                     壬  壬  辛
十六日 
                      寅  申  丑"
5702	謹移卒自言一事唯治
5703	"橐他候官與肩水金關爲吏妻子葆庸出入符齒十
從第一至百左居官右移金關葆合以從事，第卅一"
5704	徐岑叩頭言
5705	爲今元不一└二謹因往人奉書叩頭再拜白
5706	戍卒淮陽郡長平西原里上造鄭陽年卅
5707	"始建國元年八月庚子朔己
耐罪囚華長六月八日與觻得"
5708	"永始二年九月壬子朔辛酉東鄉有秩相敢言之廣世里
案毋官獄徴事謁移過所勿苛留敢言之
九月辛酉熒陽守丞承移過所如律令"
5709	熒陽丞印
5710	"隧長護行候長文書事敢言之廷書曰當井隧卒彭晏四月
盡廿三日食書到收晏食遣吏持詣廷會月廿八日謹案時廩吏壙野隧長豐"
5711	居聑二年正月
5712	"五月癸未橐他候賢以私印行事敢言
固釵工昌爲橐他固今遣詣府移關門"
5713	"                                          其三封張掖都尉章詣肩水橐他廣地候                                  ·二月壬申平旦受界亭卒
書四封合檄二單檄四    一封肩水都尉詣廣地候官       ·合檄一居延左尉詣居延廷，輔蚤食沙頭
                                         合檄一張掖都尉章詣居延都尉府，檄四張掖都尉章詣肩水橐他廣地候督蓬史"
5714	肩水金關
5715	
5716	建始二年七月丙戌朔壬寅觻得佗里秦俠君貰買沙頭戍卒梁國下邑水陽里孫忠布值
5717	隧長孫自言買牛一頭黑特齒四歲病傷暑不能食飲衆
5718	九斗又一石一斗，酒泉大守官
5719	"元始三年四月丙午朔丑裦敢言之謹移受奉名籍一
編敢言之"
5720	居聑二年十月，長長長長外具及見
5721	"元始六年正月庚寅朔庚戌橐他候秉移肩水候官出粟給令史官吏
如牒前移先校連月不爲簿入令府卻出書到願令史簿入"
5722	·右第卅五車，廿人，正月辛巳
5723	·騂北亭河平三年四月過書刺，己未朔
5724	"五鳳二年二月甲申朔戊子北鄉佐橫敢告尉史臨渠里大夫邱國自言取傳爲家私市張掖郡居延
當爲傳謁移過所縣邑侯國一律令從事敢告尉史∕佐橫∕二月戊子尉史出"
5725	在元年
5726	始建國三年桼月己丑朔乙未將屯裨將軍張掖後大尉元丞音遣延水守丞
5727	關嗇夫吏
5728	"                                                                                         與此二萬三千八百
                                         佐甲受燕國前芻里趙仁，ㄢ
入粟小石七百五十石                                                       五十二石六斗四"
5729	觻得大千秋里公士淳于晏年廿四出
5730	"九月庚申肩水守候欽下尉候長賽等承書從事下當用者書到
無有言會今如詔書律令                                            守令史"
5731	戍卒濟陰郡冤句亭里官大夫爰聖年廿九
5732	"毋官獄徴事當得取傳張掖肩水金關居延縣索關毋苛留
三月戊朔庚申觻得長守移過所縣道河津關毋苛留敢言之，掾守令史裦"
5733	印
5734	時壽里伯所
5735	出麥二石，廩臨莫隧卒廉襄九月食二十一丿丿
5736	酒醬二石，官自取，ㄢ
5737	"四月丙申平樂隧長明敢言之
書一編敢言之"
5738	"                                          正月癸巳日下餔八分時萬福隧卒同受平樂隧卒同即日日入一分半分時東望隧卒
入亡人赤表一壹通南
                                          完軍隧長音界中卅五里表行三分半分中程"
5739	贖罪允吾葉陽里女子陳成大婢愛
5740	"                                                                                                    十一月己未
居延當利里大夫召里人年廿長七尺二寸黑色十一月戊寅出，車一兩牛一"
5741	張掖大大守卒
5742	守守守
5743	河南郡雒陽常富里大夫張益衆年廿六歲黑素長七尺二寸四月甲辰入，牛車一兩
5744	公乘段安世年卅長七尺五寸黑色，弩一矢廿四，馬一匹
5745	出粟二石，廩昌樂隧卒聶意五月食，卩
5746	
5747	"
牛長"
5748	客白張卿今毋
5749	關嗇夫
5750	黑色
5751	辨願請立上不久諸小
5752	酒今以五斗粟直卅
5753	對會大守府敢言之
5754	肩水金關遣就人
5755	居延倉丞印
5756	"毋用肖可以
和麯直比相見頃且自愛"
5757	"頭白
坐前毋恙"
5758	小奴滿家
5759	葆揟次富里夏侯莽
5760	七尺杞牀一具
5761	"十一月五日具書肩水騂北亭息譚叩頭賜書
丈人萬年坐前善毋恙頃舍中毋它謹叩頭因言丈人所寄
郵子張書一封謹到書仲病至今未愈極坐人可
閒者敦迫事急數叩頭候使許補官令史府
記府守令史未如府"
5762	"方議其功未知奴叩頭
丈人爲時不和謹衣彊幸酒食數進去便往來人願數來書記
得日夜承聞丈人善毋恙叩頭幸甚
往入謹叩頭再拜，耒
丈人"
5763	"            之廷，廿七束
            之廷，
，取，"
5764	
5765	出第四茭五十，後反北
5766	元始六年四月己未朔己未張掖居延卅井守候殄北塞尉駿移過所河津關遣尉史
5767	騂北亭迹簿
5768	"觻得廣里張猛年
橐他隧長秦光史"
5769	卿言夫言再拜
5770	"
[Z土焦]上蓬干"
5771	里宋友錢二千
5772	"至于今比相見且自愛來者數聞毋送甚厚叩頭叩頭相去日及
致互數相聞此意何能爲今相見且毋深尤叩頭叩頭謹因王君游
白記記李子光李子光致不欲李子光謹因王君游"
5773	"欲叩頭言
李子光坐前善毋恙，吏吏吏吏吏吏吏
元叩頭卩"
5774	肩水尉史王隆子張書
5775	"居聑三年六月丙子朔丙子張掖
吏妻子家屬夕客如牒謁移"
5776	如律令敢言之
5777	毋卑，取錢四百爲秋政廿石
5778	"中公耶者時賜記教齊以事奉聞嚴教毋恙伏地再拜
中公夫人足下"
5779	"初元五年癸酉朔甲午鄉佐敢告尉史龐自言爲家私使居延謹案毋官獄徵事當爲傳謁移函谷關入來復傳
過所津關毋苛留敢告尉史"
5780	以食金關隧長
5781	乘張光年六
5782	"當，取迎五月六月司御錢三
，卅以將軍行塞置不"
5783	十七枚
5784	出關毋傳君兄
5785	定國爲取
5786	多未
5787	
5788	•大凡一月二百
5789	年廿
5790	，甲子孫入
5791	伏地再拜
5792	言之府下傳
5793	嗇夫豐
5794	■民十九人，牛車十七
5795	
5796	甘露三年三月甲申朔己酉
5797	五月丙申
5798	記月廿五日食時起
5799	候長
5800	出甑一直八十
5801	一百卌
5802	■右八人共，傳
5803	部，輸小畜雞十枚雞子廿
5804	"本始三年十二月丙子朔甲辰
傳張掖居延界中"
5805	守令史彊
5806	觻得萬年里任廣漢大奴有
5807	常年卌二歲長七尺二寸黑
5808	"                         地節三年獄計張掖居延農都尉隴西郡西始昌
大僕未央殿，癸卯論罰章"
5809	弓一矢卅
5810	車一兩
5811	何以復見乎子贛爲之請子曰是
5812	牛車一兩載粟
5813	
5814	牛車一兩載粟
5815	"日入卒武受沙頭卒輔日
誼"
5816	十一月辛
5817	從者不里侯
5818	毋令亡人得出
5819	"二月乙巳蒙右尉怯敢言
二月乙巳蒙守令史曹子"
5820	章曰菑右尉印
5821	倉嗇夫廣漢行丞
5822	掾常安獄史殷昌
5823	"劍一
•右官兵
  有方一
•右卒兵"
5824	詔書一掾召屬湯書佐
5825	
5826	戍卒汝南郡長平邑緹里公乘丁恢年廿四
5827	候長長生記到遣金關省卒持彊漢
5828	兩
5829	九月丁未入
5830	觻得敬老里上造張忘年六十長七尺四寸
5831	牛車一兩，五，劍一
5832	"
長卿足下"
5833	子男聞君子女冠符，車牛一兩
5834	民十七人，牛車十二兩
5835	駕駹牡馬齒八歲騂牝馬齒十二歲，十一月廿四日出
5836	令城倉長譚丞順移過所縣道河津關遣
5837	∕六月一人，黃樂
5838	牛一弓一矢廿劍一
5839	"                     章曰居延都尉
肩水候官，章
                     屬當時致"
5840	"        坐與同縣富昌里男子呂湯共盜大原郡於縣始昌
，"
5841	"朔丙辰新安鄉有秩文佐義敢言之長安宜平里公乘滿順自言
賢大奴便大婢利小婢宮乳爲家私市居延界中謹案順等年爵如書算賦"
5842	"永始四年七月壬寅朔
廩城官名籍一編敢"
5843	"逋不算日不給更繇口算賦
當收直謁移屬國居延"
5844	"        候正月二人一人任憙掾
入，候四月二人，元康二年
        候五月一人，"
5845	光連，•馮延年丿
5846	"
至百五十四日日在東井二度"
5847	"乙亥，庚寅，丙午
丙子，辛卯，丁未"
5848	逆寇隧盡東部候
5849	部中
5850	"                                         止虜隧長申延壽韋直百一
一枚直二百        執適隧長王遣韋五枚直廿
                                         豆山隧長趙彭助五枚
長寧韋五直廿三，金關隧長聶定卅五枚直"
5851	八月辛丑肩水守候塞尉外人以，行事敢言之
5852	皆驗證案譚取牛蘭越塞天田出丿，遣丹罰
5853	在界中寫移書到如律令，掾憲
5854	不削增毋物可進幸寬取過幸甚少卿欲買櫝幸報即不欲幸
5855	金關隧長楊惲第四，第二，第三，第一，方，第一，第二，第三，第二，第二，第三
5856	•萬世隧倉元始五年八月榖出入簿
5857	元始四年三月辛未朔丁丑魏郡業守尉何以
5858	後城司馬令史吳詡
5859	戍卒昭武宜春里簪褭辛恭年廿
5860	稍入茭望城東草中根從河上呼萬年萬年之根所
5861	未朔乙亥張掖居延大尉昌丞音謂過所遣城倉守丞孫尚行水酒泉界中當舍
5862	"             子男累山里焦詡年廿六
入                         正月廿一日北出
             軺車一乘馬二匹"
5863	廣野卒光，見吏不在，廣野卒丁陽
5864	"                            糒嬰一直二
通望兵內中居，米器一直五十
                           布緯二直九十"
5865	居攝二年六月守尉馮候長昌錢
5866	"                     年廿三長七尺
郭奉親            送詔獄囚郭誼田萬
                     五寸黑色"
5867	河上候史夏侯陽葆，徒弟
5868	表是禾里公乘王利親年廿一
5869	索里公乘左彊年卌
5870	二寸黑色十一月戊寅
5871	"
卒名籍一編敢言之"
5872	百八人丙午，甘露
5873	"
肩水金關金關移居延，張君業"
5874	"                           周吳叩頭白
                    卅井縣索關，子春坐前
肩水金關
                  居延縣索關
                起居得毋有它干治所"
5875	岑二月奉
5876	宜便具
5877	年卌一軺車一乘
5878	假後等
5879	廣地界中，用馬一匹
5880	後
5881	觻得定安里桃
5882	唯廷省察言誠職使
5883	•凡得茭爲大石，十六
5884	觻得常利里久都，車一兩
5885	臨河里張
5886	奉
5887	率擊以食士四人十二
5888	
5889	
5890	
5891	二分
5892	肩水候官以郵行
5893	令
5894	"一
                 凡八物
席一"
5895	界中
5896	郡中當舍傳舍從者如律令•葆三泉里上造同爲
5897	吏主人
5898	[Z敖力]歷
5899	者得
5900	期宕程充
5901	其或復
5902	迹度河西
5903	二石四斗付職
5904	行丞事謂過
5905	"陽書奏
周君"
5906	角今毋野平角須後輸
5907	宋解再拜請
5908	五月戊辰騂北亭長解敢言之
5909	"
有石斗數"
5910	宋解謹伏地再拜請，再拜請，再拜請，入
5911	還知放病臥隧中武妻子病在隧外廄內中已
5912	軺車一乘用馬一匹騩牝齒十五歲高五尺八寸
5913	
5914	肩水中部居聑三年十月吏卒見缺名
5915	解不知馬所病毋豎且言
5916	"
自告"
5917	，凡用
5918	謹再拜請以君教望其去解養視
5919	車其主去今解日夜養不敢解
5920	曰安所得從奴
5921	卒卯日中時，出
5922	
5923	畢傳榆飱渡
5924	    五里見四人
5925	"                                              積三爲二千
麥廣百卅長二百五十步          丿
                                             五百步"
5926	"                                   牛車一兩，載米卅石
吳子小女都年一
                                   用馬一騂牡齒四歲，九月十四日入"
5927	二十五有
5928	出六石弩一，延和三年癸丑令卒
5929	都亭蘇幼君幘錢少六十
5930	多問
5931	知也慎事
5932	奇其端以指虜所聚匿處
5933	昭武佐毛彭，昭武丞印，一匹白牝齒十歲高尺八
5934	草辟及冒各一
5935	始建國元年八月丁
5936	書如律令
5937	不和願爲山奴不
5938	，建平五年五月甲申宜禾里李邑付直徐武
5939	正月壬辰皆南入
5940	，叩頭再拜
5941	
5942	出麥三石以食亭戍卒五人
5943	中亭積侯奉國等候望
5944	誼，居延丞印
5945	候粟卌五石
5946	富昌里宋年十八
5947	甑[Z?][Z?]
5948	二月己酉出
5949	十八日
5950	始建國三年八月癸
5951	"
                 牛車
               秋單衣未到"
5952	子遣
5953	詔書榖益
5954	付長占榖千石
5955	頭白都士坐前
5956	熒陽右尉王
5957	■右出麥六十一石，給乘塞庶士以下十九人初除積，卅月十五日逋時
5958	見虜迹及以檄言
5959	移肩金關居延卅井縣索關書到出入如律令
5960	肩倉小官印，嗇夫當發，守嗇夫宏
5961	淮陽郡新郪革里周壽，～
5962	爵公乘居觻得富里姓周氏年卅八歲迺
5963	"
五月壬戌居延丞延年移過所縣道河津關毋苛留止如律令／掾延年佐長世"
5964	印曰居延丞印
5965	河東池北呂弘，牛車一兩，劍一一
5966	河南郡雒陽雨石里張湯，牛車一兩，弩一矢十二，～
5967	"                                      五日辛丑倩宿河上，十日丙午漢宿河上
一日丁酉倩宿河上     ，六日壬寅漢宿河上
二日戊戌漢宿河上      ，七日癸卯倩宿河上
三日倩宿河上              ， 八日甲辰漢宿河上
四日庚子漢宿河上       ， 九日乙巳倩宿河上"
